abandoned,air traffic control tower,belltower,bridge,casino,city,city_id,commercial,completed.year,country,country id,current,education,exhibition,floors above,government,height,hospital,hotel,id,industrial,is completed,is started,latitude,library,longitude,material,multiple,museum,name,number of purposes,observation,office,other,rank,religious,residential,retail,serviced apartments,started.year,telecommunications
FALSE,FALSE,FALSE,FALSE,FALSE,Midland,1624,FALSE,0,US,163,vision,FALSE,FALSE,53,FALSE,264.9599915,FALSE,TRUE,15189,FALSE,FALSE,FALSE,31.99797058,FALSE,-102.0762329,composite,FALSE,FALSE,Energy Tower at City Center,3,FALSE,TRUE,FALSE,69,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Atlanta,1509,FALSE,1992,US,163,completed,FALSE,FALSE,60,FALSE,264.25,FALSE,FALSE,724,FALSE,TRUE,TRUE,33.76269913,FALSE,-84.38646698,concrete,FALSE,FALSE,SunTrust Plaza,1,FALSE,TRUE,FALSE,70,FALSE,FALSE,FALSE,FALSE,1989,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,2001,US,163,completed,FALSE,FALSE,72,FALSE,262.4400024,FALSE,FALSE,735,FALSE,TRUE,TRUE,40.75252151,FALSE,-73.96766663,concrete,FALSE,FALSE,Trump World Tower,1,FALSE,FALSE,FALSE,71,FALSE,TRUE,FALSE,FALSE,1999,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,1976,US,163,completed,FALSE,FALSE,74,FALSE,261.8800049,FALSE,TRUE,739,FALSE,TRUE,TRUE,41.89796829,FALSE,-87.62284088,concrete,FALSE,FALSE,Water Tower Place,3,FALSE,FALSE,FALSE,72,FALSE,TRUE,TRUE,FALSE,1972,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,2009,US,163,completed,FALSE,FALSE,86,FALSE,261.75,FALSE,TRUE,886,FALSE,TRUE,TRUE,41.88647842,FALSE,-87.61991882,concrete,FALSE,FALSE,Aqua,2,FALSE,FALSE,FALSE,73,FALSE,TRUE,FALSE,FALSE,2007,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Los Angeles,1611,FALSE,1974,US,163,completed,FALSE,FALSE,62,FALSE,261.519989,FALSE,FALSE,744,FALSE,TRUE,FALSE,34.04922867,FALSE,-118.2568665,steel,FALSE,FALSE,Aon Center,1,FALSE,TRUE,FALSE,74,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,San Francisco,1683,FALSE,1972,US,163,completed,FALSE,FALSE,48,FALSE,260,FALSE,FALSE,772,FALSE,TRUE,TRUE,37.79523849,FALSE,-122.4027328,composite,FALSE,FALSE,Transamerica Pyramid,1,FALSE,TRUE,FALSE,75,FALSE,FALSE,FALSE,FALSE,1969,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1933,US,163,completed,FALSE,FALSE,70,FALSE,259.0799866,FALSE,FALSE,775,FALSE,TRUE,TRUE,40.75899124,FALSE,-73.97939301,steel,FALSE,FALSE,Comcast Building,1,FALSE,TRUE,FALSE,76,FALSE,FALSE,FALSE,FALSE,1931,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,1969,US,163,completed,FALSE,FALSE,60,FALSE,259.0799866,FALSE,FALSE,779,FALSE,TRUE,TRUE,41.88161087,FALSE,-87.63024139,steel,FALSE,FALSE,Chase Tower,1,FALSE,TRUE,FALSE,77,FALSE,FALSE,FALSE,FALSE,1966,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Philadelphia,1657,FALSE,1990,US,163,completed,FALSE,FALSE,58,FALSE,258.4700012,FALSE,FALSE,783,FALSE,TRUE,FALSE,39.95169067,FALSE,-75.16742706,steel,FALSE,FALSE,Two Liberty Place,2,FALSE,TRUE,FALSE,78,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,2000,US,163,completed,FALSE,FALSE,68,FALSE,257.3500061,FALSE,TRUE,793,FALSE,TRUE,TRUE,41.89702988,FALSE,-87.62513733,concrete,FALSE,FALSE,Park Tower,2,FALSE,FALSE,FALSE,79,FALSE,TRUE,FALSE,FALSE,1998,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Oklahoma City,1645,FALSE,2012,US,163,completed,FALSE,FALSE,52,FALSE,257.230011,FALSE,FALSE,623,FALSE,TRUE,TRUE,35.46686172,FALSE,-97.51763153,concrete,FALSE,FALSE,Devon Energy Center,1,FALSE,TRUE,FALSE,80,FALSE,FALSE,FALSE,FALSE,2009,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Miami,1632,TRUE,0,US,163,proposed,FALSE,FALSE,52,FALSE,257,FALSE,FALSE,17153,FALSE,FALSE,FALSE,25.75996971,FALSE,-80.1919632,concrete,FALSE,FALSE,Banco Santander Tower,1,FALSE,FALSE,FALSE,81,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,2018,US,163,proposed,FALSE,FALSE,67,FALSE,256.9500122,FALSE,FALSE,17214,FALSE,TRUE,TRUE,41.89157867,FALSE,-87.61560822,concrete,FALSE,FALSE,One Bennett Park,1,FALSE,FALSE,FALSE,82,FALSE,TRUE,FALSE,FALSE,2016,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Pittsburgh,1661,FALSE,1970,US,163,completed,FALSE,FALSE,64,FALSE,256.3399963,FALSE,FALSE,801,FALSE,TRUE,TRUE,40.44129181,FALSE,-79.99463654,steel,FALSE,FALSE,U.S. Steel Tower,1,FALSE,TRUE,FALSE,83,FALSE,FALSE,FALSE,FALSE,1967,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,2019,US,163,under construction,FALSE,FALSE,68,FALSE,253.3000031,FALSE,FALSE,16055,FALSE,TRUE,TRUE,40.71046829,FALSE,-73.99124146,concrete,FALSE,FALSE,One Manhattan Square,1,FALSE,FALSE,FALSE,84,FALSE,TRUE,FALSE,FALSE,2015,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Miami,1632,FALSE,0,US,163,vision,FALSE,FALSE,76,FALSE,252.3800049,FALSE,FALSE,829,FALSE,FALSE,FALSE,25.77211952,FALSE,-80.18953705,concrete,FALSE,FALSE,Met 3,1,FALSE,FALSE,FALSE,85,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Miami,1632,FALSE,2017,US,163,under construction,FALSE,FALSE,80,FALSE,250.5500031,FALSE,TRUE,781,FALSE,TRUE,TRUE,25.76324081,FALSE,-80.1904068,concrete,FALSE,FALSE,Panorama Tower,2,FALSE,FALSE,FALSE,86,FALSE,TRUE,FALSE,FALSE,2014,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,2016,US,163,architecturally topped out,FALSE,FALSE,57,FALSE,250.2400055,FALSE,FALSE,844,FALSE,TRUE,TRUE,40.71760941,FALSE,-74.0063324,concrete,FALSE,FALSE,56 Leonard Street,1,FALSE,FALSE,FALSE,87,FALSE,TRUE,FALSE,FALSE,2008,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Atlanta,1509,FALSE,1987,US,163,completed,FALSE,FALSE,50,FALSE,249.9400024,FALSE,FALSE,874,FALSE,TRUE,FALSE,33.78701019,FALSE,-84.38733673,composite,FALSE,FALSE,One Atlantic Center,1,FALSE,TRUE,FALSE,88,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,2010,US,163,completed,FALSE,FALSE,73,FALSE,249.3300018,FALSE,FALSE,887,FALSE,TRUE,TRUE,41.88135147,FALSE,-87.62564087,concrete,FALSE,FALSE,The Legacy at Millennium Park,1,FALSE,FALSE,FALSE,89,FALSE,TRUE,FALSE,FALSE,2007,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1987,US,163,completed,FALSE,FALSE,75,FALSE,248.1100006,FALSE,FALSE,895,FALSE,TRUE,FALSE,40.7641983,FALSE,-73.97969818,concrete,FALSE,FALSE,CitySpire,2,FALSE,TRUE,FALSE,90,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1961,US,163,completed,FALSE,FALSE,60,FALSE,247.8099976,FALSE,FALSE,900,FALSE,TRUE,TRUE,40.70782089,FALSE,-74.00904846,steel,FALSE,FALSE,28 Liberty,2,FALSE,TRUE,FALSE,91,FALSE,FALSE,TRUE,FALSE,1957,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1999,US,163,completed,FALSE,FALSE,48,FALSE,246.5399933,FALSE,FALSE,907,FALSE,TRUE,TRUE,40.75593948,FALSE,-73.9858017,steel,FALSE,FALSE,4 Times Square,1,FALSE,TRUE,FALSE,92,FALSE,FALSE,FALSE,FALSE,1996,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1963,US,163,completed,FALSE,FALSE,59,FALSE,246.2799988,FALSE,FALSE,909,FALSE,TRUE,TRUE,40.75342178,FALSE,-73.97666931,steel,FALSE,FALSE,MetLife Building,1,FALSE,TRUE,FALSE,93,FALSE,FALSE,FALSE,FALSE,1960,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,2004,US,163,completed,FALSE,FALSE,54,FALSE,245.6199951,FALSE,FALSE,917,FALSE,TRUE,TRUE,40.76174164,FALSE,-73.96798706,concrete/steel,FALSE,FALSE,Bloomberg Tower,2,FALSE,TRUE,FALSE,94,FALSE,TRUE,FALSE,FALSE,2000,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,San Francisco,1683,FALSE,2017,US,163,under construction,FALSE,FALSE,54,FALSE,244.4499969,FALSE,FALSE,664,FALSE,TRUE,TRUE,37.78974915,FALSE,-122.3951569,steel,FALSE,FALSE,181 Fremont,2,FALSE,TRUE,FALSE,95,FALSE,TRUE,FALSE,FALSE,2014,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Philadelphia,1657,FALSE,1990,US,163,completed,FALSE,FALSE,54,FALSE,241.4100037,FALSE,FALSE,971,FALSE,TRUE,FALSE,39.95357895,FALSE,-75.16954803,composite,FALSE,FALSE,Mellon Bank Center,1,FALSE,TRUE,FALSE,96,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1913,US,163,completed,FALSE,FALSE,57,FALSE,241.3999939,FALSE,FALSE,969,FALSE,TRUE,TRUE,40.7123909,FALSE,-74.0082016,steel,FALSE,FALSE,Woolworth Building,1,FALSE,TRUE,FALSE,97,FALSE,FALSE,FALSE,FALSE,1910,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Minneapolis,1627,FALSE,1973,US,163,completed,FALSE,FALSE,55,FALSE,241.3800049,FALSE,FALSE,968,FALSE,TRUE,TRUE,44.9759903,FALSE,-93.27263641,composite,FALSE,FALSE,IDS Tower,1,FALSE,TRUE,FALSE,98,FALSE,FALSE,FALSE,FALSE,1969,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,0,US,163,vision,FALSE,FALSE,73,FALSE,241,FALSE,FALSE,973,FALSE,FALSE,FALSE,41.86708832,FALSE,-87.62303925,concrete,FALSE,FALSE,Grant Park Tower III,1,FALSE,FALSE,FALSE,99,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Boston,1524,FALSE,1976,US,163,completed,FALSE,FALSE,62,FALSE,240.7899933,FALSE,FALSE,974,FALSE,TRUE,TRUE,42.34931946,FALSE,-71.07510376,steel,FALSE,FALSE,200 Clarendon,1,FALSE,TRUE,FALSE,100,FALSE,FALSE,FALSE,FALSE,1972,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Miami,1632,FALSE,2003,US,163,completed,FALSE,FALSE,64,FALSE,240.4100037,FALSE,TRUE,977,FALSE,TRUE,TRUE,25.75902939,FALSE,-80.19177246,concrete,FALSE,FALSE,Four Seasons Hotel & Tower,3,FALSE,TRUE,FALSE,101,FALSE,TRUE,FALSE,FALSE,2000,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Dallas,1554,FALSE,1987,US,163,completed,FALSE,FALSE,60,FALSE,239.8800049,FALSE,FALSE,984,FALSE,TRUE,FALSE,32.78163147,FALSE,-96.79631805,composite,FALSE,FALSE,Comerica Bank Tower,1,FALSE,TRUE,FALSE,102,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Charlotte,1544,FALSE,2010,US,163,completed,FALSE,FALSE,48,FALSE,239.6999969,FALSE,FALSE,1077,FALSE,TRUE,TRUE,35.22389984,FALSE,-80.84860229,concrete/steel,FALSE,FALSE,Duke Energy Center,1,FALSE,TRUE,FALSE,103,FALSE,FALSE,FALSE,FALSE,2007,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,2009,US,163,completed,FALSE,FALSE,60,FALSE,239.1199951,FALSE,FALSE,1009,FALSE,TRUE,TRUE,41.88822174,FALSE,-87.63317108,composite,FALSE,FALSE,300 North LaSalle,1,FALSE,TRUE,FALSE,104,FALSE,FALSE,FALSE,FALSE,2006,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Jersey City,1605,FALSE,2004,US,163,completed,FALSE,FALSE,42,FALSE,238.0500031,FALSE,FALSE,1025,FALSE,TRUE,TRUE,40.7129097,FALSE,-74.03375244,steel,FALSE,FALSE,30 Hudson Street,1,FALSE,TRUE,FALSE,105,FALSE,FALSE,FALSE,FALSE,2001,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,2018,US,163,under construction,FALSE,FALSE,54,FALSE,237.9199982,FALSE,FALSE,14878,FALSE,TRUE,TRUE,40.76369858,FALSE,-73.97029877,concrete,FALSE,FALSE,520 Park Avenue,1,FALSE,FALSE,FALSE,106,FALSE,TRUE,FALSE,FALSE,2015,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Houston,1593,FALSE,1983,US,163,completed,FALSE,FALSE,56,FALSE,237.75,FALSE,FALSE,1026,FALSE,TRUE,TRUE,29.76074982,FALSE,-95.36659241,steel,FALSE,FALSE,Bank of America Center,1,FALSE,TRUE,FALSE,107,FALSE,FALSE,FALSE,FALSE,1981,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,San Francisco,1683,FALSE,1969,US,163,completed,FALSE,FALSE,52,FALSE,237.4400024,FALSE,FALSE,1027,FALSE,TRUE,FALSE,37.792099,FALSE,-122.403801,steel,FALSE,FALSE,555 California Street,1,FALSE,TRUE,FALSE,108,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1989,US,163,completed,FALSE,FALSE,47,FALSE,237.1399994,FALSE,FALSE,1030,FALSE,TRUE,TRUE,40.76222992,FALSE,-73.98695374,steel,FALSE,FALSE,1 Worldwide Plaza,1,FALSE,TRUE,FALSE,109,FALSE,FALSE,FALSE,FALSE,1986,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,2017,US,163,architecturally topped out,FALSE,FALSE,64,FALSE,237.0599976,FALSE,FALSE,1306,FALSE,TRUE,TRUE,40.70772171,FALSE,-74.01506042,concrete,FALSE,FALSE,50 West,1,FALSE,FALSE,FALSE,110,FALSE,TRUE,FALSE,FALSE,2008,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Minneapolis,1627,FALSE,1992,US,163,completed,FALSE,FALSE,56,FALSE,236.5299988,FALSE,FALSE,1031,FALSE,TRUE,TRUE,44.9763298,FALSE,-93.26864624,composite,FALSE,FALSE,Capella Tower,1,FALSE,TRUE,FALSE,111,FALSE,FALSE,FALSE,FALSE,1989,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Minneapolis,1627,FALSE,1988,US,163,completed,FALSE,FALSE,56,FALSE,236.3200073,FALSE,FALSE,1033,FALSE,TRUE,FALSE,44.97692871,FALSE,-93.27091217,composite,FALSE,FALSE,Wells Fargo Center,1,FALSE,TRUE,FALSE,112,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Seattle,1680,FALSE,1988,US,163,completed,FALSE,FALSE,55,FALSE,235.3099976,FALSE,FALSE,1045,FALSE,TRUE,TRUE,47.60726929,FALSE,-122.3360825,steel,FALSE,FALSE,1201 Third Avenue Tower,1,FALSE,TRUE,FALSE,113,FALSE,FALSE,FALSE,FALSE,1986,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Atlanta,1509,FALSE,1992,US,163,completed,FALSE,FALSE,50,FALSE,234.6999969,FALSE,FALSE,1062,FALSE,TRUE,FALSE,33.75894165,FALSE,-84.38668823,composite,FALSE,FALSE,191 Peachtree Tower,1,FALSE,TRUE,FALSE,114,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,1981,US,163,completed,FALSE,FALSE,57,FALSE,233.6499939,FALSE,FALSE,1071,FALSE,TRUE,FALSE,41.88238144,FALSE,-87.63056946,composite,FALSE,FALSE,Three First National Plaza,1,FALSE,TRUE,FALSE,115,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Miami,1632,FALSE,1983,US,163,completed,FALSE,FALSE,55,FALSE,232.8000031,FALSE,FALSE,1075,FALSE,TRUE,TRUE,25.77223969,FALSE,-80.18742371,composite,FALSE,FALSE,Southeast Financial Center,1,FALSE,TRUE,FALSE,116,FALSE,FALSE,FALSE,FALSE,1982,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Houston,1593,FALSE,1987,US,163,completed,FALSE,FALSE,53,FALSE,232.2599945,FALSE,FALSE,1079,FALSE,TRUE,TRUE,29.75880051,FALSE,-95.37078094,steel,FALSE,FALSE,Heritage Plaza,1,FALSE,TRUE,FALSE,117,FALSE,FALSE,FALSE,FALSE,1984,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1991,US,163,completed,FALSE,FALSE,60,FALSE,230.7400055,FALSE,FALSE,1090,FALSE,TRUE,TRUE,40.76480865,FALSE,-73.97962952,concrete,FALSE,FALSE,Carnegie Hall Tower,1,FALSE,TRUE,FALSE,118,FALSE,FALSE,FALSE,FALSE,1988,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Houston,1593,FALSE,2017,US,163,under construction,FALSE,FALSE,49,FALSE,230.6600037,FALSE,FALSE,15530,FALSE,TRUE,TRUE,29.75934982,FALSE,-95.36244202,steel/concrete,FALSE,FALSE,609 Main at Texas,2,FALSE,TRUE,FALSE,119,FALSE,FALSE,TRUE,FALSE,2014,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,1992,US,163,completed,FALSE,FALSE,50,FALSE,230.4799957,FALSE,FALSE,1096,FALSE,TRUE,TRUE,41.8848114,FALSE,-87.63054657,composite,FALSE,FALSE,Chicago Title & Trust Center,1,FALSE,TRUE,FALSE,120,FALSE,FALSE,FALSE,FALSE,1990,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Houston,1593,FALSE,1980,US,163,completed,FALSE,FALSE,55,FALSE,230.3999939,FALSE,FALSE,1093,FALSE,TRUE,FALSE,29.75781059,FALSE,-95.36897278,composite,FALSE,FALSE,Enterprise Plaza,1,FALSE,TRUE,FALSE,121,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,2001,US,163,completed,FALSE,FALSE,47,FALSE,230.25,FALSE,FALSE,1109,FALSE,TRUE,TRUE,40.75553894,FALSE,-73.9766922,steel,FALSE,FALSE,383 Madison Avenue,1,FALSE,TRUE,FALSE,122,FALSE,FALSE,FALSE,FALSE,1999,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,2013,US,163,completed,FALSE,FALSE,67,FALSE,229.6199951,FALSE,TRUE,9786,FALSE,TRUE,TRUE,40.76435852,FALSE,-73.98271179,concrete,FALSE,FALSE,Courtyard & Residence Inn Manhattan/Central Park,1,FALSE,FALSE,FALSE,123,FALSE,FALSE,FALSE,FALSE,2011,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1985,US,163,completed,FALSE,FALSE,51,FALSE,229.2100067,FALSE,FALSE,1118,FALSE,TRUE,FALSE,40.76171875,FALSE,-73.98184204,steel,FALSE,FALSE,AXA Center,1,FALSE,TRUE,FALSE,124,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,2019,US,163,proposed,FALSE,FALSE,53,FALSE,229.0599976,FALSE,FALSE,15235,FALSE,TRUE,TRUE,41.88356018,FALSE,-87.63578796,steel,FALSE,FALSE,130 North Franklin,1,FALSE,TRUE,FALSE,125,FALSE,FALSE,FALSE,FALSE,2016,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Miami,1632,FALSE,0,US,163,proposed,FALSE,FALSE,64,FALSE,228.6000061,FALSE,FALSE,959,FALSE,FALSE,TRUE,25.7639904,FALSE,-80.19287872,concrete,FALSE,FALSE,Brickell Flatiron Building,1,FALSE,FALSE,FALSE,126,FALSE,TRUE,FALSE,FALSE,2016,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1972,US,163,completed,FALSE,FALSE,57,FALSE,228.6000061,FALSE,FALSE,1123,FALSE,TRUE,FALSE,40.75128174,FALSE,-73.99236298,steel,FALSE,FALSE,One Penn Plaza,1,FALSE,TRUE,FALSE,127,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1972,US,163,completed,FALSE,FALSE,54,FALSE,228.6000061,FALSE,FALSE,1126,FALSE,TRUE,TRUE,40.75997925,FALSE,-73.98156738,steel,FALSE,FALSE,1251 Avenue of the Americas,1,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,FALSE,1967,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Boston,1524,FALSE,1964,US,163,completed,FALSE,FALSE,52,FALSE,228.6000061,FALSE,FALSE,1127,FALSE,TRUE,FALSE,42.347229,FALSE,-71.08264923,steel,FALSE,FALSE,Prudential Tower,1,FALSE,TRUE,FALSE,129,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Los Angeles,1611,FALSE,1992,US,163,completed,FALSE,FALSE,52,FALSE,228.6000061,FALSE,FALSE,1128,FALSE,TRUE,FALSE,34.05144119,FALSE,-118.2515335,steel,FALSE,FALSE,Two California Plaza,1,FALSE,TRUE,FALSE,129,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,2004,US,163,completed,FALSE,FALSE,55,FALSE,228.3200073,FALSE,TRUE,1124,FALSE,TRUE,TRUE,40.76893997,FALSE,-73.98310852,concrete/steel,FALSE,FALSE,Time Warner Center North Tower,3,FALSE,TRUE,FALSE,131,FALSE,TRUE,FALSE,FALSE,2000,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,2004,US,163,completed,FALSE,FALSE,55,FALSE,228.3200073,FALSE,FALSE,1125,FALSE,TRUE,TRUE,40.76831818,FALSE,-73.98313904,concrete/steel,FALSE,FALSE,Time Warner Center South Tower,2,FALSE,TRUE,FALSE,131,FALSE,TRUE,FALSE,FALSE,2000,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Los Angeles,1611,FALSE,1991,US,163,completed,FALSE,FALSE,52,FALSE,228.3000031,FALSE,FALSE,1131,FALSE,TRUE,TRUE,34.05007935,FALSE,-118.2531891,steel,FALSE,FALSE,Gas Company Tower,1,FALSE,TRUE,FALSE,133,FALSE,FALSE,FALSE,FALSE,1988,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,2010,US,163,completed,FALSE,FALSE,44,FALSE,228.3000031,FALSE,FALSE,1133,FALSE,TRUE,TRUE,40.71479034,FALSE,-74.01437378,steel,FALSE,FALSE,Goldman Sachs Headquarters,1,FALSE,TRUE,FALSE,134,FALSE,FALSE,FALSE,FALSE,2005,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1989,US,163,completed,FALSE,FALSE,55,FALSE,227.0800018,FALSE,FALSE,1151,FALSE,TRUE,TRUE,40.70611954,FALSE,-74.00849915,steel,FALSE,FALSE,60 Wall Street,1,FALSE,TRUE,FALSE,135,FALSE,FALSE,FALSE,FALSE,1988,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1972,US,163,completed,FALSE,FALSE,54,FALSE,227.0800018,FALSE,FALSE,1152,FALSE,TRUE,TRUE,40.75790024,FALSE,-73.98645782,composite,FALSE,FALSE,One Astor Plaza,1,FALSE,TRUE,FALSE,136,FALSE,FALSE,FALSE,FALSE,1968,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Mobile,1635,FALSE,2007,US,163,completed,FALSE,FALSE,35,FALSE,227.0800018,FALSE,FALSE,1155,FALSE,TRUE,TRUE,30.69330025,FALSE,-88.03991699,steel/concrete,FALSE,FALSE,RSA Battle House Tower,1,FALSE,TRUE,FALSE,137,FALSE,FALSE,FALSE,FALSE,2003,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,2010,US,163,completed,FALSE,FALSE,54,FALSE,226.7200012,FALSE,FALSE,1160,FALSE,TRUE,TRUE,41.88478851,FALSE,-87.61979675,composite,FALSE,FALSE,Blue Cross-Blue Shield Tower,1,FALSE,TRUE,FALSE,138,FALSE,FALSE,FALSE,FALSE,2007,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,2006,US,163,completed,FALSE,FALSE,49,FALSE,226.5,FALSE,FALSE,1117,FALSE,TRUE,TRUE,40.71332169,FALSE,-74.01213837,steel/concrete,FALSE,FALSE,7 World Trade Center,1,FALSE,TRUE,FALSE,139,FALSE,FALSE,FALSE,FALSE,2002,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1972,US,163,completed,FALSE,FALSE,54,FALSE,226.4700012,FALSE,FALSE,1161,FALSE,TRUE,FALSE,40.70985031,FALSE,-74.0109024,steel,FALSE,FALSE,One Liberty Plaza,1,FALSE,TRUE,FALSE,140,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1931,US,163,completed,FALSE,FALSE,57,FALSE,225.8600006,FALSE,FALSE,1169,FALSE,TRUE,TRUE,40.70544052,FALSE,-74.0096817,steel,FALSE,FALSE,Twenty Exchange,1,FALSE,FALSE,FALSE,141,FALSE,TRUE,FALSE,FALSE,1929,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Houston,1593,FALSE,1996,US,163,completed,FALSE,FALSE,53,FALSE,225.8600006,FALSE,FALSE,1173,FALSE,TRUE,FALSE,29.75712967,FALSE,-95.36795044,steel,FALSE,FALSE,Centerpoint Energy Plaza,1,FALSE,TRUE,FALSE,142,FALSE,FALSE,FALSE,FALSE,0,FALSE
